manifesto_id,party_id,partyname,election_date,year,language,cmp_code,text
41223_201709,41223,The Left,201709,,german,per503,"Normales, selbstgenutztes Wohneigentum bleibt freigestellt."
41223_201709,41223,The Left,201709,,german,per503,Mehreinnahmen im Jahr: fünf Milliarden Euro.
41223_201709,41223,The Left,201709,,german,per503,Die Unternehmenssteuern wurden schon vor Jahren massiv gesenkt.
41223_201709,41223,The Left,201709,,german,per503,"Wir werden sicherstellen, dass Unternehmen und Konzerne sich nicht den Steuern entziehen."
41223_201709,41223,The Left,201709,,german,per503,"Die Bemessungsgrundlage wird ausgeweitet (Pachten, Mieten, Leasingraten und Lizenzgebühren werden berücksichtigt) und gutverdienende Selbständige und Freiberufler einbezogen."
41223_201709,41223,The Left,201709,,german,per503,Dafür werden wir den Freibetrag auf 30.000 Euro anheben und die festgesetzte Steuer bei der Einkommensteuer berücksichtigen.
41223_201709,41223,The Left,201709,,german,per503,Mehreinnahmen für die Kommunen: 15 Milliarden Euro.
41223_201709,41223,The Left,201709,,german,per503,Barrierefreiheit
41223_201709,41223,The Left,201709,,german,per503,Auch die Besteuerung von Einkommen wollen wir gerechter machen.
41223_201709,41223,The Left,201709,,german,per503,Niedrige und mittlere Einkommen wollen wir entlasten.
41223_201709,41223,The Left,201709,,german,per503,Hohe Einkommen müssen stärker besteuert werden.
41223_201709,41223,The Left,201709,,german,per503,Alle zu versteuernden Einkommen unter 12.600 Euro im Jahr bleiben steuerfrei.
41223_201709,41223,The Left,201709,,german,per503,"Das bedeutet, dass Beschäftigte bis zu einem Bruttolohn von etwa 1.400 Euro im Monat keine Lohnsteuer zahlen müssen."
41223_201709,41223,The Left,201709,,german,per503,Der Steuerverlauf wird abgeflacht.
41223_201709,41223,The Left,201709,,german,per503,Höhere Einkommen wollen wir stärker besteuern.
41223_201709,41223,The Left,201709,,german,per503,Ab 70.000 Euro zu versteuerndem Einkommen im Jahr beträgt der Steuersatz 53 Prozent.
41223_201709,41223,The Left,201709,,german,per503,"Zu versteuerndes Einkommen bedeutet: Das, was vom Bruttoeinkommen nach den üblichen Abzügen (pauschale Freibeträge und Sonderausgaben) übrigbleibt: 70.000 Euro zu versteuerndes Einkommen entspricht etwa 81.000 Euro Bruttoverdienst eines oder einer Alleinstehenden ohne Kinder."
41223_201709,41223,The Left,201709,,german,per503,53 Prozent Steuersatz gilt für das Einkommen ab 70.000 Euro.
41223_201709,41223,The Left,201709,,german,per503,Der durchschnittliche Steuersatz für 70.000 Euro Einkommen liegt bei ca. 30 Prozent.
41223_201709,41223,The Left,201709,,german,per503,Wir sehen zwei Stufen einer gesonderten Reichensteuer vor: 60 Prozent ab der aktuellen Reichensteuergrenze von 260.533 Euro und 75 Prozent für Einkommen oberhalb von einer Million Euro zu versteuerndem Einkommen.
41223_201709,41223,The Left,201709,,german,per503,"Als Faustregel gilt: Wer (als Single, Steuerklasse I) weniger als 7.100 Euro im Monat brutto hat, zahlt nach unserem Tarif weniger Steuern, wer mehr verdient, zahlt mehr Steuern."
41223_201709,41223,The Left,201709,,german,per503,"Einkommen aus Kapitalerträgen sollen nicht weiter bevorzugt werden, sondern nach denselben Sätzen versteuert werden wie alle Einkommen."
41223_201709,41223,The Left,201709,,german,per503,"Die Abgeltungssteuer von 25 Prozent werden wir abschaffen, Einschränkungen der Verrechnung von Verlusten aus Kapitalvermögen sowie den Sparerpauschbetrag allerdings beibehalten."
41223_201709,41223,The Left,201709,,german,per503,Das Ehegattensplitting wird durch familienfreundliche Steuermodelle ersetzt.
41223_201709,41223,The Left,201709,,german,per503,Dabei muss das nicht ausgeschöpfte steuerliche Existenzminimum zwischen Eheleuten bzw. Lebenspartnerinnen und Lebenspartnern übertragbar sein.
41223_201709,41223,The Left,201709,,german,per503,Bei Entlassungen wollen wir Steuerfreibeträge für Abfindungen wieder einführen.
41223_201709,41223,The Left,201709,,german,per503,Länder und Kommunen haben zu wenig Einnahmen aus Steuern– es fehlen die Vermögensteuer und eine Gemeindewirtschaftsteuer (vgl. Kapitel V »Ungleichheit ist unsozial« ).
41223_201709,41223,The Left,201709,,german,per503,Soziale Unterschiede schlagen stärker im Alltag durch.
41223_201709,41223,The Left,201709,,german,per503,"Statt Privatisierungen und öffentlichprivaten Partnerschaften, die nach Markt und Profit wirtschaften, wollen wir Investitionen so gestalten, dass der Reichtum allen zugutekommt."
41223_201709,41223,The Left,201709,,german,per503,Durch höhere Einnahmen aus Steuern und Sozialbeiträgen können diese Ausgaben mindestens zur Hälfte refinanziert werden.
41223_201709,41223,The Left,201709,,german,per503,Wir schaffen einen Neustart im sozialen und gemeinnützigen Wohnungsbau und ein Förderprogramm für sozial gerechte Modernisierungen.
41223_201709,41223,The Left,201709,,german,per503,und führen ein Sozialticket ein.
41223_201709,41223,The Left,201709,,german,per503,"Wir investieren in Barrierefreiheit: im Verkehr, in öffentlichen Gebäuden und beim Wohnungsbau."
41223_201709,41223,The Left,201709,,german,per503,Zu ihrer Finanzierung will DIE LINKE die Multi-Millionäre endlich durch höhere Steuern angemessen zur Finanzierung des Gemeinwohls heranziehen.
41223_201709,41223,The Left,201709,,german,per503,und in den Lebenschancen aller niederschlagen.
41223_201709,41223,The Left,201709,,german,per503,Nur diese Art von Reichtum kommt allen zugute.
41223_201709,41223,The Left,201709,,german,per503,und zugleich sozial gerechter
41223_201709,41223,The Left,201709,,german,per503,"Öffentliche Dienste und Einrichtungen müssen für alle Menschen zugänglich sein, unabhängig davon, wie hoch ihr Einkommen ist, wo sie wohnen, welche Staatsbürgerschaft sie haben."
41223_201709,41223,The Left,201709,,german,per503,Öffentliche Dienstleistungen müssen für jede und jeden erschwinglich und barrierefrei sein.
41223_201709,41223,The Left,201709,,german,per503,"Den Anteil von Beschäftigten mit Migrationshintergrund wollen wir erhöhen,"
41223_201709,41223,The Left,201709,,german,per503,Die Schuldenbremse wirkt sich verheerend auf die Lebensqualität von Menschen mit geringeren Einkommen
41223_201709,41223,The Left,201709,,german,per503,Kommunale Daseinsvorsorge muss sich am Bedarf und den Bedürfnissen der am stärksten Benachteiligten orientieren.
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen Wohnraum für alle, nicht Abschreibungsobjekte für wenige fördern."
41223_201709,41223,The Left,201709,,german,per503,"Gewinne, die durch Spekulation und Immobilienverkäufe entstehen, müssen deutlich stärker besteuert werden."
41223_201709,41223,The Left,201709,,german,per503,Mit ShareDeals umgehen große Investoren die Grunderwerbssteuer.
41223_201709,41223,The Left,201709,,german,per503,Kommunen und Ländern werden damit Einnahmen in Millionenhöhe vorenthalten.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen sie abschaffen.
41223_201709,41223,The Left,201709,,german,per503,Für lebenswerte und soziale Städte.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen sozial durchmischte Stadtviertel erhalten statt Bettenburgen für die Armen an den Stadträndern und Hochglanzviertel für die Reichen in den Zentren.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen barrierefrei bauen!
41223_201709,41223,The Left,201709,,german,per503,Sanierungen sozial
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen die Wohnungen für diejenigen sichern, die am stärksten bedroht sind."
41223_201709,41223,The Left,201709,,german,per503,Die Wohnungslosigkeit hat zugenommen.
41223_201709,41223,The Left,201709,,german,per503,In einer reichen Gesellschaft wie unserer ist das eine Schande.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen Wohnungslosigkeit stoppen.
41223_201709,41223,The Left,201709,,german,per503,und auf altersgerechten und barrierefreien Umbau von Gebäuden.
41223_201709,41223,The Left,201709,,german,per604,Wir wollen mehr Raum für alternative Wohnkonzepte.
41223_201709,41223,The Left,201709,,german,per604,Dafür braucht es eine Neugestaltung des Baurechts.
41223_201709,41223,The Left,201709,,german,per503,Der Zugang zu Bildung ist in Deutschland stark von der sozialen Herkunft abhängig.
41223_201709,41223,The Left,201709,,german,per503,"Wer wohlhabende Eltern hat, hat deutlich bessere Chancen, Abitur zu machen und zu studieren."
41223_201709,41223,The Left,201709,,german,per503,"Aber für viele Kinder fällt schon nach der Grundschule die Entscheidung, welche Schulform sie besuchen werden und damit auch, welche Türen ihnen künftig verschlossen bleiben."
41223_201709,41223,The Left,201709,,german,per503,Das deutsche Bildungssystem verschärft die soziale Spaltung der Gesellschaft statt ihr entgegenzuwirken.
41223_201709,41223,The Left,201709,,german,per503,"Unser Ziel ist, dass alle die gleichen Chancen auf und den gleichen Zugang zu Bildung haben, ein Leben lang."
41223_201709,41223,The Left,201709,,german,per503,"Durch den Zugang zu Bildung sollen soziale Benachteiligungen abgebaut, nicht noch verstärkt werden."
41223_201709,41223,The Left,201709,,german,per503,Niemand darf ausgegrenzt werden.
41223_201709,41223,The Left,201709,,german,per503,"DIE LINKE setzt sich für ein inklusives Bildungssystem ein, in dem Menschen individuell gefördert werden."
41223_201709,41223,The Left,201709,,german,per503,die nicht vom Geldbeutel und der Herkunft abhängt.
41223_201709,41223,The Left,201709,,german,per503,damit für alle Kinder und Jugendlichen Bildungsgerechtigkeit hergestellt werden kann.
41223_201709,41223,The Left,201709,,german,per503,Barrierefreiheit herstellen
41223_201709,41223,The Left,201709,,german,per503,Wir beginnen damit in Wohngebieten mit sozial benachteiligter Bevölkerung.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen die inklusive Schule.
41223_201709,41223,The Left,201709,,german,per503,Ungleiche Chancen und Lebensläufe werden auch über Bildung organisiert und zugewiesen.
41223_201709,41223,The Left,201709,,german,per503,Eine frühe Einteilung in unterschiedliche Schulformen befördert das.
41223_201709,41223,The Left,201709,,german,per503,An den Hochschulen hat sich diese Entwicklung in den letzten Jahren noch verstärkt: durch Leistungsdruck und ständiges Abprüfen von Wissen.
41223_201709,41223,The Left,201709,,german,per503,Auch in der Schule und in der Ausbildung ist der Alltag oft stressig.
41223_201709,41223,The Left,201709,,german,per503,Konkurrenz wird schon früh geübt.
41223_201709,41223,The Left,201709,,german,per503,"Damit soziale Ungleichheit zurückgedrängt statt verstärkt wird, wollen wir eine Gemeinschaftsschule, in der länger gemeinsam gelernt wird."
41223_201709,41223,The Left,201709,,german,per503,Allen Kindern muss von Anfang an ganztägig das gemeinsame Leben und Lernen mit anderen Kindern in Kindertageseinrichtungen ermöglicht werden.
41223_201709,41223,The Left,201709,,german,per503,"Unabhängig davon, ob und wie lange die Eltern arbeiten."
41223_201709,41223,The Left,201709,,german,per503,Solche Bedarfsprüfungen lehnen wir ab.
41223_201709,41223,The Left,201709,,german,per503,Dafür brauchen alle Kinder einen Rechtsanspruch auf einen Ganztagsplatz in einer Kita.
41223_201709,41223,The Left,201709,,german,per503,Wesentliche Ursache der sozialen Spaltung in der Bildung ist die frühe Aufteilung der Schülerinnen und Schüler in unterschiedliche Schulformen.
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen eine Schule für alle: Eine Gemeinschaftsschule, die kein Kind zurücklässt und sozialer Ungleichheit entgegenwirkt."
41223_201709,41223,The Left,201709,,german,per503,"Statt Bildungschancen über unterschiedliche Bildungswege zuzuweisen, fordern wir inklusive Schulformen, die längeres gemeinsames Lernen ermöglichen."
41223_201709,41223,The Left,201709,,german,per503,"Schule sollte so organisiert sein, dass die sozialen Unterschiede nicht noch verstärkt, sondern möglichst ausgeglichen werden."
41223_201709,41223,The Left,201709,,german,per503,Deshalb soll die Eigenarbeit der Kinder nicht im familiären Bereich bleiben (Hausaufgaben).
41223_201709,41223,The Left,201709,,german,per503,Im schulischen Alltag müssen dafür Raum und Zeit geschaffen werden.
41223_201709,41223,The Left,201709,,german,per503,"Jedes Kind muss die Möglichkeit haben, eine Ganztagsschule zu besuchen."
41223_201709,41223,The Left,201709,,german,per503,"Solange das nicht gewährleistet ist, fordern wir einen Rechtsanspruch auf Ganztagsbetreuung in der Grundschule."
41223_201709,41223,The Left,201709,,german,per503,"DIE LINKE will eine inklusive Schule, in der alle Kinder und Jugendlichen willkommen sind."
41223_201709,41223,The Left,201709,,german,per503,Die inklusive Schule steht auch für die uneingeschränkte Umsetzung der UN-Behindertenrechtskonvention.
41223_201709,41223,The Left,201709,,german,per503,"Heute werden viele besondere Förderbedarfe festgestellt, es werden aber keine adäquaten Hilfen für diese Förderbedarfe angeboten."
41223_201709,41223,The Left,201709,,german,per503,Das muss sich ändern.
41223_201709,41223,The Left,201709,,german,per503,"Inklusion ist für uns eine gesamtgesellschaftliche Verpflichtung, alle müssen gleichberechtigt dazugehören und teilhaben können."
41223_201709,41223,The Left,201709,,german,per503,"Bund, Länder und Kommunen müssen dafür ein Investitionsprogramm ""inklusive Bildung"" auflegen, um Bildungseinrichtungen umfassend barrierefrei umzubauen und auszustatten."
41223_201709,41223,The Left,201709,,german,per503,Der Rechtsanspruch auf inklusive Bildung und das Recht auf das gemeinsame Lernen in einer Regelschule gehört in jedes Schulgesetz.
41223_201709,41223,The Left,201709,,german,per503,"Sie müssen über eine adäquate Ausstattung und Qualifizierung an Personal, Assistenzleistungen, Lehr- und Lernmitteln sowie sonstigen Hilfsmitteln für jedes Kind verfügen."
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen ein 2-Lehrerinnen- bzw. 2- Lehrer-System umsetzen, als eine der Rahmenbedingungen, mit der wir Förderschulen überflüssig machen."
41223_201709,41223,The Left,201709,,german,per503,"Inklusion darf nicht davon abhängig gemacht werden, wie viel sie kostet!"
41223_201709,41223,The Left,201709,,german,per503,Tausende geflüchtete und andere zugewanderte Kinder und Jugendliche gehen in Deutschland in die Schule oder machen eine Ausbildung.
41223_201709,41223,The Left,201709,,german,per503,"und in barrierefreie,"
41223_201709,41223,The Left,201709,,german,per503,Besonders Hauptschülerinnen und Hauptschüler und Migrantinnen und Migranten werden benachteiligt.
41223_201709,41223,The Left,201709,,german,per503,"Weil der Ausbildungsmarkt immer noch in sogenannte Frauen- und Männerberufe gespalten ist, sind die Hürden für Jugendliche groß, eine untypische Berufswahl zu treffen."
